,city_id,city_name,hotel_id,hotel_name,hotel_url,hotel_score,hotel_text,lattitude,longitude
60,6,Amiens,0,ibis budget Amiens Centre Gare,https://www.booking.com//hotel/fr/ibis-budget-amiens-centre-gare.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.2,"
L'ibis budget Amiens Centre Gare est situé dans le centre-ville d'Amiens, à 5 minutes à pied de la gare d'Amiens et à 15 minutes à pied de la cathédrale Notre-Dame d'Amiens. 
C'était génial, la chambre était super propre et le personnel était juste adorable! L'hôtel en lui même est très bien situé et je suis déjà sorti plusieurs fois assez tard et il y avait toujours quelqu'un à l’accueil. Les chambres sont spacieuses et le lit était très confortable. Petit plus pour les étagères qui laissaient beaucoup de place pour mettre ses affaires.
",49.89159100,2.31357300
61,6,Amiens,1,"Holiday Inn Express Amiens, an IHG Hotel",https://www.booking.com//hotel/fr/express-by-holiday-inn.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.2,"
Rénové en avril 2015, le Holiday Inn Express Amiens comprend des chambres confortables avec une connexion Wi-Fi gratuite. 
Comfortable room, excellent breakfast on our very short stay.  Very close to pedestrianised centre. Very convenient underground parking for 7 euros/night.
",49.89167620,2.30775386
62,6,Amiens,2,Comfort Hotel Amiens Nord,https://www.booking.com//hotel/fr/kyriad-amiens-nord-xml.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,6.9,"
Doté d’une terrasse, le Comfort Hotel Amiens Nord propose des hébergements à seulement 4 km du centre-ville d’Amiens. Des salles de réunion sont à votre disposition sur place. 
The room was very big and the receptionist was very friendly and helpful. 
On an industrial estate but there was still lots to do and only a short bus ride to the center
",49.92513403,2.30457276
63,6,Amiens,3,ibis Amiens Centre Cathedrale,https://www.booking.com//hotel/fr/ibis-amiens-centre-cathedrale.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,7.5,"
Doté d'un restaurant et d'une connexion Wi-Fi gratuite, l'ibis Amiens Centre Cathédrale est situé dans le centre d'Amiens. Les chambres possèdent une télévision à écran plat et un bureau. 
The staff for the breakfast! Very friendly
",49.89199900,2.29197000
64,6,Amiens,4,Première Classe Amiens,https://www.booking.com//hotel/fr/premia-re-classe-amiens.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,6.4,"
Le Première Classe Amiens se situe à 3 km du centre-ville d'Amiens et de sa cathédrale. Cet hôtel propose un jardin et une connexion Wi-Fi gratuite. 
Location is decent but was a tad bit tricky to see at night from the main road. 
Apart from that, easy collection system and nice room.
",49.91856793,2.29331338
65,6,Amiens,5,ibis Styles Amiens Centre,https://www.booking.com//hotel/fr/ibis-styles-amiens-centre.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.6,"
Situé à Amiens, à 3,4 km du Zénith, l'ibis Styles Amiens Centre propose des chambres climatisées et un bar. 
Everything good , queen bed  , clean nearly restaurant and shopping places not far form cathedral breakfast is good
",49.89142200,2.30499600
66,6,Amiens,6,Mercure Amiens Cathédrale,https://www.booking.com//hotel/fr/mercure-amiens-cathdrale.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.3,"
Le Mercure Amiens Cathédrale est un hôtel 4 étoiles situé en face de la plus grande cathédrale médiévale de France, classée au patrimoine mondial de l'UNESCO. 
Le personnel très aimable et qui nous a bien aidé lorsque nous étions en difficulté avec le bébé et les valises !
",49.89571084,2.29956239
67,6,Amiens,7,Hôtel De Normandie,https://www.booking.com//hotel/fr/de-normandie-amiens.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,6.9,"
L'Hôtel De Normandie est situé au cœur d'Amiens, à seulement 100 mètres de la gare et à 5 minutes à pied de la cathédrale Notre-Dame, de la tour Perret ainsi que de nombreux magasins. 
J'ai une super séjour dans cette hôtel et calme non loin de la gare .... tout était super .... merci pour votre service
",49.89148612,2.30435550
68,6,Amiens,8,La Chambre D'Amiens,https://www.booking.com//hotel/fr/la-chambre-d-39-amiens.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.6,"
Situé à Amiens, à 900 mètres du Zénith, l'établissement La Chambre D'Amiens propose un bar, un parking privé gratuit, un salon commun, une terrasse, une bagagerie et un jardin. 
Completely refurbished hotel. Rooms with full comfort, clean, extremely comfortable. Staff very friendly and helpful, very patient with all customers. Breakfast was following new COVID-19 rules, the tables were set with all the food we had ordered the day before, quite a lot but it was possible to ask for more! Free parking, which is very convenient during the busy Assomption week-end. In all, excellent value for money!
",49.89448371,2.27680253
69,6,Amiens,9,Le Saint Louis,https://www.booking.com//hotel/fr/le-saint-louis-amienq.fr.html?sid=e77cdb0d52fa0fd9c3fe073ccc8d7a82,8.1,"
Le Saint Louis est situé dans le centre-ville d'Amiens, à 300 mètres de la gare et de la cathédrale. Il propose des chambres avec télévision par satellite et connexion Wi-Fi gratuite. 
Super confortable, plein de charme et très bien placé, à la fois calme et bien centré. Excellent rapport qualité prix et petit déjeuner somptueux.
",49.88977885,2.30249941
70,7,Lille,0,Hotel Lille Europe,https://www.booking.com//hotel/fr/lille-europe.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,8.1,"
L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade...
Ils ont tout fait pour m'arranger avec certaines de mes demandes, ce avec gentillesse et distinction.
",50.63788756,3.07268500
71,7,Lille,1,Campanile Lille Euralille,https://www.booking.com//hotel/fr/campanile-lille-euralille-xml.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,8.2,"
Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. 
Very clean, friendly staff, comfortable room. Diner at the restaurant was very tasty.
",50.64569830,3.07210967
72,7,Lille,2,Hôtel Calm Lille,https://www.booking.com//hotel/fr/calm-lille.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.9,"
L'Hôtel Calm Lille est situé dans le centre-ville de Lille, à seulement 3 minutes à pied de la gare de Lille Flandres, ainsi qu'à 1 km du centre de conventions Grand Palais et de la salle de spectacle...
My best visit to Lille with cost effective hotel Calm very near to metro station like 2 Mints by Walk and it is situated in old city and everything near to approach.
Very clean hotel even Staff also very help full and Smiley.
",50.63528798,3.06970725
73,7,Lille,3,B&B Hôtel Lille Centre Grand Palais,https://www.booking.com//hotel/fr/b-b-lille-centre-grand-palais.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,8.0,"
Le B&B Hôtel Lille Centre Grand Palais est situé à 5 minutes de marche de la station de métro Lille Grand Palais. 
The location and setting of the hotel were excellent as was the breakfast. We particularly appreciated the ability to park our car for free
",50.62813750,3.08142364
74,7,Lille,4,ibis Styles Lille Centre Gare Beffroi,https://www.booking.com//hotel/fr/ibis-styles-lille-centre-gare-beffroi.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.8,"
L’ibis Styles Lille Centre Gare Beffroi est situé dans le centre-ville de Lille, à 600 mètres des gares de Lille-Flandres et de Lille-Europe. 
I stayed at Ibis Style last weekend in Lille. Everything was perfect, the room was so comfortable and the breakfast was included.
",50.63238245,3.06794286
75,7,Lille,5,ibis budget Lille Centre,https://www.booking.com//hotel/fr/ibis-budget-lille-centre.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.1,"
L’ibis budget Lille Centre propose des hébergements à Lille, à 400 mètres de la Grand-Place et du Vieux-Lille. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. 
The location and everything was as described, clean and neat.
",50.64241422,3.06787005
76,7,Lille,6,"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com//hotel/fr/expressbyholidayinnlille.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,8.1,"
L'Holiday Inn Express Lille Centre est situé dans le centre de Lille, à 350 mètres du Palais des Beaux Arts et à 9 km du stade Pierre Mauroy. 
Aĺl is perfect. Especially the reception!! Very helpfull and vwr nice person. Room is very clean and bigger than we thought. Welcome coffee and tea. Bátheoom is clean and well nice.
Can only recommand!!!!
",50.63075938,3.05808842
77,7,Lille,7,Eklo Hotels Lille,https://www.booking.com//hotel/fr/eklo-hotels-lille.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.8,"
Doté d'une terrasse, l'Eklo Hotels Lille est situé à Lille dans le Nord-Pas-de-Calais, à 2 km du Zénith. Vous séjournerez à 2,6 km de Lille Flandres et à 2,7 km de Lille Europe. 
Very helpful staff. I needed a confirmation letter for my schengen visa and the staff promptly supplied that information.
",50.62003296,3.08456697
78,7,Lille,8,Campanile Lille Sud - CHR,https://www.booking.com//hotel/fr/campanile-lille-sud-chr-xml.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.3,"
Situé à Lille, à seulement 100 mètres de la sortie 4 de l’autoroute A25 et à 8 km du stade Pierre-Mauroy, le Campanile Lille Sud - CHR propose un restaurant, un jardin et des installations d’affaires,...
The beds were good and comfortable. And the room was pretty quiet, until the trains would start to drive by around 6.30am. Not very often or loud, but depending on how deep you're asleep enough to wake me up.
",50.61546100,3.03730352
79,7,Lille,9,Hotel Chagnot,https://www.booking.com//hotel/fr/hotel-balladins-superior-lille-centre.fr.html?sid=43551c2778caa3f2faa9225bb4fce14a,7.9,"
L'Hotel Chagnot est situé dans le centre-ville de Lille, juste en face de la gare de Lille-Flandres et à 10 minutes à pied de la gare de Lille-Europe. 
La propreté de l établissement et le personnel
",50.63624596,3.06924239
80,8,Strasbourg,0,Hôtel ORIGAMI,https://www.booking.com//hotel/fr/origami.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,9.1,"
Situé à Strasbourg, dans un bâtiment datant de 2018, l'hôtel ORIGAMI propose un bar et des chambres avec connexion Wi-Fi gratuite. 
Je reste fidèle à  l´hôtel Origami, que j´ai dû délaisser, pour cause de pandémie (habitant en Allemagne) et découverte d´autres régions. Un an plus tard, je ne suis pas déçu, tout est parfait: la gentillesse souriante à la réception, au petit-déjeuner (excellent et copieux), une équipe dynamique et compétente, au top, pour les informations touristiques, le tram tout à côté. Bien entendu, calme et propreté vont de pair! Que demander de plus? Rien!
",48.59108149,7.72709400
81,8,Strasbourg,1,Hôtel Athena Spa,https://www.booking.com//hotel/fr/athena-spa.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.6,"
Installé à moins de 3 km du centre-ville de Strasbourg, l’Hôtel Athena Spa possède une salle de sport accessible 24h/24, Cet hôtel design comprend un restaurant à la carte, un bar et une réception...
Very clear and comfortable hotel with friendly and copetent staff. Brakfast very good and variable. Swiming pool and parking very good condition.
",48.59173665,7.71170497
82,8,Strasbourg,2,K Hotel,https://www.booking.com//hotel/fr/k-strasbourg.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.8,"
Situé à Strasbourg, le K Hotel dispose d'une salle de sport et offre une vue sur la ville. 
The room was clean and warm. The location very good, with a bus stop in front of the building. Good price for what they offer. Very good for a citybreak.
",48.59304756,7.71466415
83,8,Strasbourg,3,Comfort Hotel Strasbourg - Montagne Verte,https://www.booking.com//hotel/fr/comforthotelstras.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.4,"
Situé près de l'Ill, le Comfort Hotel Strasbourg - Montagne Verte se trouve à 2 km du quartier historique. Il dispose d'un restaurant avec terrasse d'été et d'un jardin. 
le personnel est très bon et attentionné.  si j'en ai l'occasion, je reviendrai pour rester.  Félicitations à vous tous !
",48.57269177,7.72871353
84,8,Strasbourg,4,"voco Strasbourg Centre - The Garden, an IHG Hotel",https://www.booking.com//hotel/fr/golden-tulip-strasbourg-centre-the-garden.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.6,"
Doté d'un jardin et d'un restaurant, le Voco - Strasbourg Centre - The Garden - Garden est situé à Strasbourg. Il comporte une terrasse, un salon commun et un bar. 
We really liked Clara from the reception. She was very helpful. The hotel is nice and clean. The only problem was that we couldn't connect to the client's Wi-Fi but we received a better option, so everything was great.
",48.58968500,7.73950800
85,8,Strasbourg,5,Premiere Classe Strasbourg Ouest,https://www.booking.com//hotel/fr/premiere-classe-strasbourg-ouest.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,6.4,"
Le Première Classe Strasbourg Ouest est situé à 5 minutes de route du centre-ville et du Zénith de Strasbourg. 
It was a comfy room, we stay for one night. The staff was very friendly.
",48.58745941,7.69012928
86,8,Strasbourg,6,Cap Europe,https://www.booking.com//hotel/fr/cap-europe.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,5.9,"
Dotée d'une réception ouverte 24h/24 et 7j/7, la résidence Cap Europe se trouve à seulement 5 minutes à pied du Palais de la Musique et des Congrès ainsi qu'à 1,7 km du parlement européen de...
L'emplacement, la surface de la chambre
",48.59117448,7.75329530
87,8,Strasbourg,7,"Holiday Inn Express Strasbourg Centre, an IHG Hotel",https://www.booking.com//hotel/fr/holiday-inn-express-strasbourg-centre.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.2,"
Le Holiday Inn Express Strasbourg Centre propose des hébergements à seulement 10 minutes de marche du quartier piéton de Strasbourg. 
Clean room, big enough for us and for the dog’s cage. Friendly staff, good parking place.
",48.57154052,7.74525492
88,8,Strasbourg,8,Le Grand Hotel,https://www.booking.com//hotel/fr/legrandhotel.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,8.3,"
Le Grand Hôtel est situé en face de la gare de Strasbourg, à 10 minutes à pied du centre-ville et de la place Kléber. Il dispose d'un bar, d'une terrasse et d'une connexion Wi-Fi gratuite. 
Good hotel, close to the main train station and therefore the city centre is close by foot. Good breakfast.
",48.58469688,7.73656100
89,8,Strasbourg,9,Le Kléber Hôtel,https://www.booking.com//hotel/fr/le-kleber.fr.html?sid=30a8d29ee0850e1b4d5f60fc06e0832b,7.9,"
L'établissement Le Kléber Hôtel vous accueille dans le centre-ville historique de Strasbourg. Il propose des chambres joliment décorées avec télévision à écran plat et connexion Internet gratuite. 
Everything is great. I would go again. Loved it
",48.58373253,7.74504483
90,10,Colmar,0,Colmar Hotel,https://www.booking.com//hotel/fr/colmar.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,9.1,"
Le Colmar Hotel vous accueille à Colmar, à 1 km de la Maison des Têtes et à 1,2 km de la place des Dominicains, où se déroule le marché de Noël. Il possède une réception ouverte 24h/24 et un bar. 
Vraiment un établissement magnifique je fais énormément d'hôtels et j'ai rarement eu une si belle prestation bravo à l'équipe très agréable.
",48.07080074,7.34638973
91,10,Colmar,1,Hotel Primo Colmar Centre,https://www.booking.com//hotel/fr/primo-colmar.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,6.4,"
 L’Hotel Primo Colmar Centre vous accueille dans le centre de Colmar, à seulement 300 mètres du musée Unterlinden et du marché de Noël, et à 5 minutes de route du Parc des expositions et des congrès...
Très bon rapport qualité-prix, lit confortable, chambre très propre. La chambre est certes petite, mais ce n'est pas un inconvénient pour une ou deux nuits. Parking en face. Adresse à conserver pour notre prochain séjour à Colmar
",48.08151469,7.35728122
92,10,Colmar,2,Ibis Colmar Est - Hotel Restaurant en Alsace,https://www.booking.com//hotel/fr/ibis-colmar-horbourg-wihr.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,7.6,"
L'établissement ibis Colmar East - Hotel Brasserie en Alsace est situé à 5 km de la route des vins d'Alsace et à 10 km de Kaysersberg, Riquewihr et Eguisheim. 
staff were so amazing and helpful!
",48.07790332,7.40279764
93,10,Colmar,3,Ibis Budget Colmar Centre Gare,https://www.booking.com//hotel/fr/ibis-budget-colmar-centre-ville.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,7.4,"
L'ibis budget Colmar Centre Ville vous accueille à Colmar, dans le quartier du centre-ville, à 300 mètres de la Maison des Têtes et à 600 mètres de la collégiale Saint-Martin. 
Proche de la vielle ville de Colmar !
Rapport qualité/prix excellent
Parking 8euros, possibilité de laisse la voiture un peu plus longtemps le jour du check out.
",48.07969759,7.35236159
94,10,Colmar,4,Hotel L'Europe,https://www.booking.com//hotel/fr/l-europe.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,8.3,"
L’Hotel L’Europe se situe dans le Grand Est, à seulement 4 km du centre-ville de Colmar. 
Le calme. L'insonorisation des chambres. La salle de bain avec WC séparé. Les lits confortables. La propreté. La bouilloire avec café et thé dans la chambre. Les peignoirs pour la piscine. La gentillesse du personnel.
",48.07720622,7.40387186
95,10,Colmar,5,Hôtel Roi Soleil Colmar,https://www.booking.com//hotel/fr/roi-soleil.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,7.8,"
L'Hôtel Roi Soleil Colmar est installé dans le quartier de Colmar-Nord, à 5 km du centre-ville. Il comprend la climatisation, une connexion Wi-Fi gratuite et un petit-déjeuner buffet à volonté. 
Le personnel est sympathique et courtois. La chambre était parfaite après une longue journée de conduite. J'ai eu un excellent sommeil et avant de partir en voyage, j'ai pris un petit déjeuner fantastique. Un hôtel que je recommanderais à tous les voyageurs.
",48.11247800,7.36766875
96,10,Colmar,6,Comfort Hotel Expo Colmar,https://www.booking.com//hotel/fr/comfort-expo-colmar.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,8.7,"
Installé à 4 km du centre-ville de Colmar et à 2 km de l’autoroute A35, le Comfort Hotel Expo Colmar vous propose une réception ouverte 24h/24, une terrasse et une connexion Wi-Fi gratuite. 
Very friendly staff, open front-desk even at midnight, free secure parking and again: the staff was really friendly
",48.09965719,7.36240150
97,10,Colmar,7,Grand Hôtel Bristol,https://www.booking.com//hotel/fr/grandhotelbristol.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,8.1,"
Installé à Colmar, le Grand Hôtel Bristol se trouve en face de la gare historique, desservie par les TGV. 
Excellent stay. The hotel is as described.
Location - perfect.
Cozy restaurant and friendly staff.
Will book again.
",48.07245883,7.34755754
98,10,Colmar,8,Campanile Colmar - Parc des Expositions,https://www.booking.com//hotel/fr/campanile-colmar-aeroport.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,7.4,"
Situé en face de l'aéroport, l’établissement Campanile Colmar - Parc des Expositions propose un restaurant et des chambres avec connexion Wi-Fi gratuite. Le centre-ville de Colmar vous attend à 4 km. 
I liked everything about it! The bed was huge and it was comfortable!
",48.10965199,7.36455202
99,10,Colmar,9,Hôtel Turenne,https://www.booking.com//hotel/fr/turenne-colmar.fr.html?sid=d92a9a5d000e2d06fc1e0518f37098d4,8.6,"
L'Hôtel Turenne est situé à l'entrée du vieux quartier de Colmar, à 750 mètres de l'église Saint Martin. Il propose des chambres climatisées avec connexion Wi-Fi gratuite. 
From check-in to check-out everything was spot-on. I have stayed here 2 years ago and its improved. The hotel has been re-furbished and is very modern and up to date. Breakfast had a great range of food, both hot and cold. Comfortable room.
",48.07192026,7.36053944
100,11,Eguisheim,0,Brit Hotel Confort La Ferme du Pape,https://www.booking.com//hotel/fr/hostellerie-du-pape.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,7.9,"
Le Brit Hotel Confort La Ferme du Pape vous accueille à l'entrée d'un charmant village au cœur des vignobles, dans une région gastronomique, à 8 km de Colmar. 
L'accueil, la chambre spacieuse et bien équipée, le petit déjeuner varié et copieux...
",48.04228862,7.30945140
101,11,Eguisheim,1,James Vignoble Hôtel - Eguisheim,https://www.booking.com//hotel/fr/saint-hubert-eguisheim.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.8,"
Le James Vignoble Hôtel - Eguisheim est situé au milieu des vignobles d'Eguisheim. 
the heated pool was great. Swim outside in winter
",48.04496277,7.30157845
102,11,Eguisheim,2,Hotel Colmar Vignes Eguisheim,https://www.booking.com//hotel/fr/auberge-des-comtes.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.8,"
Situé à 200 mètres du centre-ville d'Eguishein et à 10 minutes en voiture de Colmar, l'Hotel Colmar Vignes Eguisheim met gratuitement à votre disposition une connexion Wi-Fi ainsi qu'un parking privé....
L’accueil , la propreté,la simplicité.
",48.04327133,7.30412185
103,11,Eguisheim,3,Hôtel L'Auberge Alsacienne,https://www.booking.com//hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.7,"
Situé dans le village d'Eguisheim, en Alsace, l'Hôtel L'Auberge Alsacienne propose des chambres modernes avec salle de bains privative et un restaurant traditionnel. 
Very well located in the village and on the 3Route des Vins"" circuit. Beautifully decorated hotel. Lovely staff. We booked the last available bedroom which was the budget double bedroom, the only budget side to it was the size as it was their smallest room but for the rest there was nothing budget about it as it was very nicely decorated, great facilities with a fridge, coffee making machine nespresso style, a sfae, TV etc. It was very clean and compfortable. Delicious breakfast. Secure parking, must be booked in advance as limited spaces, but planty of other parking options around the hotel as well.
",48.04223841,7.30916776
104,11,Eguisheim,4,L'Hostellerie du Château,https://www.booking.com//hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,9.1,"
L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. 
Great location and beautiful hotel.
",48.04242043,7.30631925
105,11,Eguisheim,5,Auberge du Rempart,https://www.booking.com//hotel/fr/auberge-du-rempart.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.8,"
Offrant une vue sur la ville, l'établissement à la gestion familiale Auberge du Rempart est situé dans le centre historique d'Eguisheim, en Alsace, à 100 mètres du marché de Noël de la ville. 
Very old technology for wi-fi.
WARNING! If you have an Apple Mac you can Not connect.
Hotel needs to upgrade.
",48.04215781,7.30737026
106,11,Eguisheim,6,Hôtel Restaurant À la ville de Nancy,https://www.booking.com//hotel/fr/ha-tel-restaurant-a-la-ville-de-nancy.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.4,"
Situé dans le village alsacien typique d'Eguisheim, cet hôtel occupe un bâtiment à colombages et dispose d'un restaurant servant une cuisine régionale traditionnelle. 
Very comfortable bed and room (a firm bed which I very much prefer), welcoming proprietors, and hearty food in the restaurant. Perhaps this is obvious to most people, but reservations really must be made for the restaurant ahead of time, as is the case in most of France. I didn't realize that, but they were still able to find me a table.
",48.04349458,7.30439007
107,11,Eguisheim,7,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com//hotel/fr/le-hameau-d-eguisheim.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,9.1,"
Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. 
Super cute hotel. Our room was huge. The staff was amazing. They even have a straightener!
",48.04252897,7.30712727
108,11,Eguisheim,8,Résidence Vénus,https://www.booking.com//hotel/fr/ra-c-sidence-va-c-nus.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.9,"
L'appartement 1 chambre du Résidence Vénus est situé le long de la route des Vins d'Alsace, à 13 km du club de golf d'Ammerschwihr. 
+ Great host (easy & quick communication, welcomed us in person and explained everything well, and even offered to drive us to Colmar)
+ Great location (in the center of amazing Eguisheim, only 5 meters away from the best bar (St. Léon) of the village, as well as only 5 meters away from the best mullet wine booth (during Christmas market time))
+ Great apartment (everything is in good shape, clean etc.)
",48.04363894,7.30606377
109,11,Eguisheim,9,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com//hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?sid=ef8168dd1ff860c1bd462f7012bf881a,8.0,"
La Résidence Pierre & Vacances Le Clos d’Eguisheim est située à 700 mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. 
Very nice staff, super helpful. Swimming pool was nice and the apartment itself was also very good!
",48.04502734,7.31185466
110,13,Dijon,0,Kyriad Hotel Dijon Gare,https://www.booking.com//hotel/fr/kyriad-gare.fr.html?sid=14d501b72f10171bff95fdf7e300d652,7.3,"
Le Kyriad Hotel Dijon Gare vous accueille à 120 mètres de la gare de Dijon. Il dispose d'une piscine intérieure et de chambres insonorisées avec une connexion Wi-Fi gratuite. 
Great location and easy to find, near train station and able to walk to center ville.
",47.32279604,5.02989829
111,13,Dijon,1,ibis Dijon Gare,https://www.booking.com//hotel/fr/ibis-dijon-gare.fr.html?sid=14d501b72f10171bff95fdf7e300d652,8.0,"
L'hôtel ibis Dijon Gare est situé en face de la gare, à seulement 10 minutes à pied du centre-ville historique. 
Hotel is nicely located in few minutes from the train station. Our window was to the other side of the station and that's why it was silent. Hotel serves a perfect breakfast and dinner.
",47.32223149,5.02388611
112,13,Dijon,2,Comfort Hotel Dijon Sud - 21600 LONGVIC,https://www.booking.com//hotel/fr/comfort-longvic.fr.html?sid=14d501b72f10171bff95fdf7e300d652,8.1,"
Le Comfort Hôtel Dijon Sud vous propose des chambres climatisées desservies par un ascenseur, et dotées d'un bureau, de la télévision satellite et de la connexion Wi-Fi gratuite. 
NEEDED PARKING FOR MY TRUCK! 8M X 3 M PERFECT.  REALLY FRIENDLEY STAFF. SPOKE ENGLISH TO ME, UNLIKE MOST OTHER FRENCH PEOPLE. WOULD BOOK AGAIN FOR SURE. THANK YOU, YOU SHOWED ME HOW LOVELY FRENCH PEOPLE CAN BE XX
",47.27176415,5.04512519
113,13,Dijon,3,"Holiday Inn Dijon Toison D'or, an IHG Hotel",https://www.booking.com//hotel/fr/holiday-inn-dijon.fr.html?sid=14d501b72f10171bff95fdf7e300d652,8.1,"
Doté d'un spa avec un sauna, un hammam et une salle de sport, le Holiday Inn Dijon Toison D'or vous accueille en périphérie du centre-ville historique de Dijon, en plein cœur du parc technologique de...
Quite location
Parking with free electric charging.
Receptionist very helpful in advising where we could have a COVID test prior to returning to UK
",47.35570000,5.05200000
114,13,Dijon,4,"Holiday Inn Express Dijon, an IHG Hotel",https://www.booking.com//hotel/fr/holiday-inn-express-dijon.fr.html?sid=14d501b72f10171bff95fdf7e300d652,8.3,"
Situé à Saint-Apollinaire, l'Holiday Inn Express Dijon possède une piscine extérieure. Cet établissement climatisé propose une réception ouverte 24h/24, une terrasse bien exposée et un bar. 
Easy to access from highway, free parking and breakfast. Loved the swimming pool. Child friendly. Great food nearby.
",47.32699910,5.07608727
115,13,Dijon,5,Hôtel des Halles,https://www.booking.com//hotel/fr/hotel-des-halles-dijon.fr.html?sid=14d501b72f10171bff95fdf7e300d652,8.9,"
L'Hôtel des Halles vous accueille dans le centre-ville historique de Dijon, à 50 mètres de la zone piétonne et à 300 mètres du marché couvert des halles centrales. 
The location of this hotel is unbeatable, super practical parking at an affordable price, great quality/comfort/price ratio.
",47.32558142,5.03691830
116,13,Dijon,6,Première Classe Dijon Nord - Zénith,https://www.booking.com//hotel/fr/premiere-classe-dijon-nord.fr.html?sid=14d501b72f10171bff95fdf7e300d652,7.0,"
Le Première Classe Dijon Nord - Zénith est situé à seulement 10 minutes de route du centre de Dijon ainsi qu’à proximité des autoroutes A6, A38, A31 et A39. 
La propreté et l'amabilité du personnel.
",47.35150732,5.06918862
117,13,Dijon,7,B&B Hôtel Dijon Centre,https://www.booking.com//hotel/fr/b-amp-b-dijon-centre.fr.html?sid=14d501b72f10171bff95fdf7e300d652,7.5,"
Le B & B Hôtel Dijon Centre est situé à Dijon, à 2 km du parc des expositions Dijon Congrexpo et à 5 km du Zénith de la ville. 
Great location. Helpful staff. Convenient nearby parking.
",47.32281707,5.03688532
